Hobbes	<i>Le Citoyen</i>, préface (GF p. 84-85)	Car une chose n'est jamais mieux connue qu'à partir des éléments qui la constituent. De même, en effet, qu'en une montre automatique ou en tout autre machine un peu plus compliquée encore, on ne peut connaître quelle est la fonction de chaque pièce et de chaque roue à moins de la démonter et d'étudier séparément la matière, la figure, et le mouvement des pièces ; de même, lorsqu'on recherche le droit de l'État et les devoirs des citoyens, il est nécessaire non pas, certes, de dissoudre l'État, mais néanmoins de le considéré comme dissous, c'est-à-dire de comprendre correctement quelle est la nature humaine, par quels traits elle est apte ou inapte à former un État, et comment les hommes qui veulent se souder doivent s'organiser entre eux
Rousseau	Du Contrat social, I, 6 (GF, p. 57)	À l'instant, au lieu de la personne particulière de chaque contractant, cet acte d'association produit un corps moral et collectif composé d'autant de membres que l'assemblée a de voix, lequel reçoit de ce même acte son unité, son moi commun, sa vie, sa volonté
Rousseau	Du Contrat social, I, 5 (GF, p. 54)	Il y a aura toujours une grande différence entre soumettre une multitude et régir une société. Que des hommes épars soient successivement asservis à un seul, en quelque nombre qu'ils puissent être, je ne vois là qu'une maître et des esclaves, je n'y vois point un peuple et son chef ; c'est si l'on veut une agrégation, mais non pas une association : il n'y a là ni bien public, ni corps politique
Rousseau	Discours sur l'économie politique	Qu'on me permette d'employer pour un moment une comparaison commune et peu exacte à bien des égards, mais propre à me faire mieux entendre ?<br/>Le corps politique, pris individuellement, peut être considéré comme un corps organisé, vivant, et semblable à celui de l'homme. Le pouvoir souverain représente la tête; les lois et les coutumes sont le cerveau, principe des nerfs et siège de l'entendement, de la volonté, et des sens, dont les juges et magistrats sont les organes ; le commerce, l'industrie et l'agriculture, sont la bouche et l'estomac qui préparent la subsistance commune; tes finances publiques sont le sang qu'une sage économie, en faisant les fonctions du cœur, renvoie distribuer par tout le corps la nourriture et la vie; les citoyens sont le corps et les membres qui font mouvoir, vivre et travailler la machine, et qu'on ne saurait blesser en aucune partie, qu'aussitôt l'impression douloureuse ne s'en porte au cerveau, si l'animal est dans un état de santé<br/>La vie de l'un et de l'autre est le moi commun au tout, la sensibilité réciproque, et la correspondance interne de toutes les parties. Cette communication vient-elle à cesser, l'unité formelle à s'évanouir, et les parties contiguës à n'appartenir plus l'une à l'autre que par juxtaposition ? l'homme est mort, ou l'État est dissous.<br/>Le corps politique est donc aussi un être moral qui a une volonté; et cette volonté générale, qui tend toujours à la conservation et au bien-être du tout et de chaque partie, et qui est la source des lois, est pour tous les membres de l'État par rapport à eux et à lui, la règle du juste et de l'injuste […]
Popper (Karl)	<i>Tolérance et responsabilité intellectuelle</i>, trad. M.-F. Folcher et M.-V Howlet, 1981	Je voudrais aussi opposer au relativisme une idée presque toujours confondue avec celui-ci mais qui lui est pourtant profondément étrangère. J'ai souvent désigné cette position sous le nom de pluralisme, mais cela n'a pas été sans ambiguïté. C'est pourquoi je veux ici la qualifier de pluralisme critique. Tandis que le relativisme qui ressort d'une tolérance laxiste conduit au règne de la violence, le pluralisme critique lui peut contribuer à la maîtrise de la violence.<br/> Pour ce qui est de la construction du relativisme et du pluralisme critique, le concept de vérité est d'une importance décisive.<br/>Le relativisme est la position selon laquelle on peut tout affirmer ou presque tout, et par conséquent rien. Tout est vrai, ou rien ne l'est. La vérité est alors sans signification.<br/>Le pluralisme critique est la position selon laquelle dans l'intérêt de la vérité chaque théorie – tant mieux si elles sont nombreuses – doit entrer en concurrence avec d'autres. Cette concurrence consiste dans la discussion rationnelle des théories et leur examen critique. La discussion est rationnelle, cela signifie que l'enjeu est la vérité des théories en concurrence : la théorie qui semble se rapprocher le plus de la vérité dans la discussion critique est la meilleure : et la meilleure théorie évince les plus mauvaises. L'enjeu est ici la vérité.<br/>L'idée d'une vérité objective et l'idée de la vérité sont ici d'une importance décisive. […]<br/>Les principes qui sont à la base de toute discussion rationnelle, c'est-à-dire de toute discussion au service de la recherche de la vérité, sont à proprement parler des principes éthiques. Je voudrais donner trois de ces principes.<br/>1. Le principe de la faillibilité : peut-être ai-je tort et peut-être as-tu raison, mais nous pouvons aussi bien avoir tort tous les deux.<br/>2. Le principe de la discussion rationnelle : nous voulons essayer d'examiner, de la façon la plus impersonnelle possible, nos arguments pour et contre une théorie déterminée critiquable.<br/> 3. Le principe de l'approximation de la vérité. Par une discussion objective nous nous approchons presque toujours de la vérité ; et nous parvenons à une meilleure connaissance, même si nous n'aboutissons pas à un accord.<br/>Il est intéressant de remarquer que ces trois principes sont des principes qui touchent à la théorie de la connaissance et simultanément à l'éthique. Car ils induisent, entre autres, indulgence, tolérance : si je peux apprendre de toi, et si je veux apprendre dans l'intérêt de la recherche de la vérité, alors je ne dois pas me contenter de te tolérer mais encore de te reconnaître comme potentiellement égal en droits : l'unité potentielle et l'égalité en droits de tous les hommes sont une condition de notre disposition à discuter rationnellement. Essentiel est également le principe selon lequel  nous pouvons beaucoup apprendre d'une discussion ; même si elle n'aboutit pas à un accord. Car la discussion peut nous aider à comprendre quelques-unes de nos erreurs.<br/>Des principes éthiques sont au fondement de la science. L'idée de la vérité comme principe régulateur et fondateur est un de ceux-là.<br/>La recherche de la vérité et l'idée de l'approximation de celle-ci sont d'autres principes éthiques ; ainsi que les idées de probité intellectuelle et de faillibilité qui nous conduisent à la critique de soi et à la tolérance.
Bergson	<i>Les deux sources de la morale et de la religion</i> (1932), p. 7-8	Chacun de nous appartient à la société autant qu'à lui-même. Si sa conscience, travaillant en profondeur, lui révèle, à mesure qu'il descend davantage, une personnalité de plus en plus originale, incommensurable avec les autres et d'ailleurs inexprimable, par la surface de nous-mêmes nous sommes en continuité avec les autres personnes, semblables à elles, unis à elles par une discipline qui crée entre elles et nous une dépendance réciproque. S'installer dans cette partie socialisée de lui-même, est-ce, pour notre moi, le seul moyen de s'attacher à quelque chose de solide ? Ce le serait, si nous ne pouvions autrement nous soustraire à une vie d'impulsion, de caprice et de regret. Mais au plus profond de nous-mêmes, si nous savons le chercher, nous découvrirons peut-être un équilibre d'un autre genre, plus désirable encore que l'équilibre superficiel. Des plantes aquatiques, qui montent à la surface, sont ballotées sans cesse par le courant ; leurs feuilles, se rejoignant au-dessus de l'eau, leur donnent de la stabilité, en haut, par leur entrecroisement. Mais plus stables encore sont les racines, solidement plantées dans la terre, qui les soutiennent du bas. Toutefois, de l'effort par lequel on creuserait jusqu'au fond de soi-même nous ne parlons pas pour le moment. S'il est possible, il est exceptionnel ; et c'est à sa surface, à son point d'insertion dans le tissu serré des autres personnalités extériorisées, que notre moi trouve d'ordinaire où s'attacher : sa solidité est dans cette solidarité
Hume (David)
Freud	<i>Malaise dans la civilisation</i>	La portion de réalité, volontiers niée, c'est que l'être humain n'est pas un être doux, ayant besoin d'amour et capable tout au plus de se défendre quand on l'attaque, mais qu'il peut se targuer de compter au nombre de ses dons instinctifs une grosse part d'agressivité. Par conséquent, son prochain n'est pas seulement pour lui une aide éventuelle et un objet sexuel, mais aussi une tentation de satisfaire sur lui son agressivité, d'exploiter sa force de travail sans dédommagement, d'user de lui sexuellement sans son consentement, de prendre possession de ses biens, de l'humilier, de lui causer des souffrances, de le martyriser et de le tuer. <em>Homo homini lupus</em> ; qui, après tout ce que nous apprennent la vie et l'histoire, a le courage de contester une telle phrase ? Cette agressivité cruelle attend en règle générale une provocation, ou bien elle se met au service d'une autre intention, dont l'objectif pourrait aussi bien être atteint par des moyens plus doux. Dans des circonstances qui la favorisent, quand font défaut les énergies psychiques contraires qui la réfrènent d'habitude, elle se manifeste aussi spontanément, dévoile l'être humain comme une bête sauvage, ignorant le souci d'épargner sa propre espèce. […] La civilisation doit tout mettre en œuvre pour dresser des barrières devant les instincts agressifs des hommes, pour en réduire les manifestations par des dispositifs psychiques qui réagissent contre. D'où le recours à des méthodes visant à inciter les êtres humains à des identifications et à des relations d'amour n'aboutissant pas, d'où la restriction imposée à la vie sexuelle et d'où, également, le commandement idéal d'aimer son prochain comme soi-même, qui se justifie par le fait que rien n'est plus contraire à la nature originelle de l'homme
Schopenhauer	<i>Essai sur le libre arbitre</i>, ch. II	La conscience de chacun de nous lui affirme très clairement qu'il peut faire ce qu'il veut. Or puisque des actions tout à fait opposées peuvent être pensées comme ayant été voulues par lui, il en résulte qu'il peut aussi bien faire une action que l'action opposée, s'il la veut. C'est là précisément ce qu'une intelligence encore mal armée confond avec cette autre affirmation différente, à savoir que dans un cas déterminé le même homme pourrait vouloir également bien deux choses opposées, et elle nomme libre arbitre ce prétendu privilège. Or que l'homme puisse ainsi, dans des circonstances données, vouloir à la fois deux actions opposées, c'est ce que ne comporte en aucune façon le témoignage de la conscience, laquelle se contente d'affirmer que de deux actions opposées, il peut faire l'une, s'il la veut, et que s'il veut l'autre, il peut l'accomplir également. Mais est-il capable de vouloir indifféremment l'une ou l'autre ? Cette question demeure sans réponse, et exige un examen plus approfondi, dont la conscience ne saurait préjuger le résultat. La formule suivante, quoique un peu empreinte de scolastique, me semblerait l'expression la plus courte et la plus exacte de cette conclusion : « le témoignage de la conscience ne se rapporte à la volonté qu'<em>a parte post</em> : la question du libre arbitre au contraire a parte ante. » Donc, cette déclaration indéniable de la conscience : « je peux faire ce que je veux », ne renferme ni ne décide rien du tout touchant le libre arbitre, car celui-ci consisterait en ce que chaque volition individuelle, dans chaque cas particulier (le caractère du sujet étant donné), ne fût pas déterminée d'une façon nécessaire par les circonstances extérieures au milieu desquelles l'homme en question se trouve, mais pût s'incliner finalement soit d'un côté, soit de l'autre. Or, sur ce point, la conscience est absolument muette : car le problème est tout à fait en dehors de son domaine, puisqu'il roule sur le rapport de causalité qui existe entre l'homme et le monde extérieur.
Habermas	<i>La constitution de l'Europe</i>, 2012, p. 38-39	Encore faut-il, pour pouvoir clairement envisager la possibilité de découpler processus démocratique et État national, que nous définissions ce que nous entendons par démocratie. L'autodétermination démocratique implique que ceux à qui s'adressent des lois contraignantes en soient en même temps les auteurs. Dans une démocratie, les citoyens sont uniquement soumis aux lois qu'ils se sont eux-mêmes données au moyen d'un processus démocratique. Ce processus doit sa force légitimante, d'une part, à l'inclusion (soit-elle médiatisée) de tous les citoyens aux processus de décision politique et, d'autre part, au couplage des décisions à la majorité (éventuellement qualifiée) avec une formation délibérative de l'opinion. Une telle démocratie transforme, en effet, l'usage civique des libertés communicationnelles en autant de forces productives qui font qu'une société civile politiquement organisée peut agir sur elle-même de manière légitime, c'est-à-dire d'une manière qui est effective et qui généralise en même temps les intérêts. L'action coopérative des citoyens sur les conditions sociales de leur existence ne devient cependant effective que si un État dispose d'une latitude d'action qui puisse répercuter cette action coopérative dans l'aménagement politique des conditions de vie.
Pascal	<i>Préface pour un traité du vide</i>	N'est-ce pas indignement traiter la raison de l'homme que de la mettre en parallèle avec l'instinct des animaux, puisqu'on en ôte la principale différence, qui consiste en ce que les effets du raisonnement augmentent sans cesse, au lieu que l'instinct demeure toujours dans un état égal ? Les ruches des abeilles étaient aussi bien mesurées il y a mille ans qu'aujourd'hui, et chacune d'elles forme cet hexagone aussi exactement la première fois que la dernière. Il en est de même de tout ce que les animaux produisent par ce mouvement occulte. La nature les instruit à mesure que la nécessité les presse ; mais cette science fragile se perd avec les besoins qu'ils en ont : comme ils la reçoivent sans étude, ils n'ont pas le bonheur de la conserver; et toutes les fois qu'elle leur est donnée, elle leur est nouvelle, puisque, la nature n'ayant pour objet que de maintenir les animaux dans un ordre de perfection bornée, elle leur inspire cette science nécessaire, toujours égale, de peur qu'ils ne tombent dans le dépérissement, et ne permet pas qu'ils y ajoutent, de peur qu'ils ne passent les limites qu'elle leur a prescrites. Il n'en est pas de même de l'homme, qui n'est produit que pour l'infinité. Il est dans l'ignorance au premier âge de sa vie ; mais il s'instruit sans cesse dans son progrès : car il tire avantage non seulement de sa propre expérience, mais encore de celle de ses prédécesseurs, parce qu'il garde toujours dans sa mémoire les connaissances qu'il s'est une fois acquises, et que celles des anciens lui sont toujours présentes dans les livres qu'ils en ont laissés. Et comme il conserve ces connaissances, il peut aussi les augmenter facilement […].
Aristote	<i>Éthique à Nicomaque</i>	En menant une existence relâchée les hommes sont personnellement responsables d'être devenus eux-mêmes relâchés, ou d'être devenus injustes ou intempérants, dans le premier cas par leur mauvaise conduite, dans le second en passant leur vie à boire ou à commettre des excès analogues: en effet, c'est par l'exercice des actions particulières qu'ils acquièrent un caractère du même genre qu'elles. On peut s'en rendre compte en observant ceux qui s'entraînent en vue d'une compétition ou d'une activité quelconque : tout leur temps se passe en exercices. Aussi, se refuser à reconnaître que c'est à l'exercice de telles actions particulières que sont dues les dispositions de notre caractère est-il le fait d'un esprit singulièrement étroit. En outre, il est absurde de supposer que l'homme qui commet des actes d'injustice ou d'intempérance ne veuille pas être injuste ou intempérant; et si, sans avoir l'ignorance pour excuse, on accomplit des actions qui auront pour conséquence de nous rendre injuste, c'est volontairement qu'on sera injuste. Il ne s'ensuit pas cependant qu'un simple souhait suffira pour cesser d'être injuste et pour être juste, pas plus que ce n'est ainsi que le malade peut recouvrer la santé, quoiqu'il puisse arriver qu'il soit malade volontairement en menant une vie intempérante et en désobéissant à ses médecins : c'est au début qu'il lui était alors possible de ne pas être malade, mais une fois qu'il s'est laissé aller, cela ne lui est plus possible, de même que si vous avez lâché une pierre vous n'êtes plus capable de la rattraper. Pourtant il dépendait de vous de la jeter et de la lancer, car le principe de votre acte était en vous. Ainsi en est-il pour l'homme injuste ou intempérant: au début il leur était possible de ne pas devenir tels, et c'est ce qui fait qu'ils le sont volontairement; et maintenant qu'ils le sont devenus, il ne leur est plus possible de ne pas l'être.
Merleau-Ponty (Maurice)	<i>Phénoménologie de la perception</i> Gallimard, 1945, p. 407	Il y a, en particulier, un objet culturel qui va jouer un rôle essentiel dans la perception d'autrui : c'est le langage. Dans l'expérience du dialogue, il se constitue entre autrui et moi un terrain commun, ma pensée et la sienne ne font qu'un seul tissu, mes propos et ceux de l'interlocuteur sont appelés par l'état de la discussion, ils s'insèrent dans une opération commune dont aucun de nous n'est le créateur. Il y a là un être à deux, et […] nous sommes l'un pour l'autre collaborateurs d'une réciprocité parfaite, nos perspectives glissent l'une dans l'autre, nous coexistons dans un même monde. Dans le dialogue présent, je suis libéré de moi-même. Les pensées d'autrui sont bien des pensées siennes, ce n'est pas moi qui les forme, bien que je les saisisse aussitôt nées ou que je les devance, et, même l'objection que me fait l'interlocuteur m'arrache des pensées que je ne savais pas posséder, de sorte que, si je lui prête des pensées, il me fait penser en retour. C'est seulement après coup, quand je me suis retiré du dialogue et m'en ressouviens, que je puis le réintégrer à ma vie, en faire un épisode de mon histoire privée, et qu'autrui rentre dans son absence, ou, dans la mesure où il me reste présent, est senti comme une menace pour moi.
Bourdieu (Pierre)	<i>Questions de sociologie</i> (1984), éd. de Minuit, “Entretien avec Didier Eribon”, p 17	Q. Comment peut se constituer une opposition à l'imposition des valeurs dominantes ?<br/>Au risque de vous surprendre, je vous répondrai en citant Francis Ponge : « C'est alors qu'enseigner l'art de résister aux paroles devient utile, l'art de ne dire que ce que l'on veut dire. Apprendre à chacun l'art de fonder sa propre rhétorique est une oeuvre de salut public. » Résister aux paroles, ne dire que ce qu'on veut dire : parler au lieu d'être parlé par des mots d'emprunt, chargés de sens social (comme lorsqu'on parle par exemple d'une «rencontre au sommet» entre deux responsables syndicaux ou que Libération parle de « nos » navires (à propos du Normandie et du France) ou parlé par des porte‑parole qui sont eux‑mêmes parlés. Résister aux paroles neutralisées, euphémisées, banalisées, bref à tout ce qui fait la platitude pompeuse de la nouvelle rhétorique énarchique mais aussi aux paroles rabotées, limées, jusqu'au silence, des motions, résolutions, plates‑formes ou programmes. Tout langage qui est le produit du compromis avec les censures, intérieures et extérieures, exerce un effet d'imposition, imposition d'impensé qui décourage la pensée.<br/>On s'est trop souvent servi de l'alibi du réalisme ou du souci démagogique d'être « compris des masses » pour substituer le slogan à l'analyse. Je pense qu'on finit toujours par payer toutes les simplifications, tous les simplismes, ou par les faire payer aux autres. »
Jakobson (Roman)	<i>Essais de linguistique générale</i>, 1960, traduit et préfacé par Nicolas Ruwet, Minuit, Paris, 1963	Le langage doit être étudié dans toute la variété de ses fonctions. Avant d'aborder la fonction poétique, il nous faut déterminer quelle est sa place parmi les autres fonctions du langage. Pour donner une idée de ces fonctions, un aperçu sommaire portant sur les facteurs constitutifs de tout procès linguistique, de tout acte de communication verbale, est nécessaire. Le destinateur envoie un message au destinataire. Pour être opérant, le message requiert d'abord un contexte auquel il renvoie (c'est ce qu'on appelle aussi, dans une terminologie quelque peu ambiguë, le “référent”), contexte saisissable par le destinataire, et qui est, soit verbal, soit susceptible d'être verbalisé; ensuite, le message requiert un code, commun, en tout ou au moins en partie, au destinateur et au destinataire (ou, en d'autres termes, à l'encodeur et au décodeur du message); enfin, le message requiert un contact, un canal physique et une connexion psychologique entre le destinateur et le destinataire, contact qui leur permet d'établir et de maintenir la communication. […] Chacun de ces six facteurs donne naissance à une fonction linguistique différente. Disons tout de suite que, si nous distinguons ainsi six aspects fondamentaux dans le langage, il serait difficile de trouver des messages qui rempliraient seulement une seule fonction. […] La structure verbale d'un message dépend avant tout de la fonction prédominante. Mais, même si la visée du référent, l'orientation vers le contexte - bref la fonction dite «dénotative », « cognitive », référentielle - est la tâche dominante de nombreux messages. la participation secondaire des autres fonctions à de tels messages doit être prise en considération par un linguiste attentif.
Jakobson (Roman)	<i>Essais de linguistique générale</i>, 1960, traduit et préfacé par Nicolas Ruwet, Minuit, Paris, 1963	La fonction dite « expressive » ou émotive, centrée sur le destinateur, vise à une expression directe de l'attitude du sujet à l'égard de ce dont il parle. Elle tend à donner l'impression d'une certaine émotion, vraie ou feinte […] Si on analyse le langage du point de vue de l'information qu'il véhicule, on n'a pas le droit de restreindre la notion d'information à l'aspect cognitif du langage. Un sujet, utilisant des éléments expressifs pour indiquer l'ironie ou le courroux, transmet visiblement une information […] Supposer, avec Saporta , que les différences émotives sont des éléments non linguistiques, «attribuables à l'exécution du message, non au message lui-même», c'est réduire arbitrairement la capacité informationnelle des messages. […]<br/>L'orientation vers le destinataire, la fonction conative, trouve son expression grammaticale la plus pure dans le vocatif et l'impératif, qui, du point de vue syntaxique, morphologique, et souvent même phonologique, s'écartent des autres catégories nominales et verbales. Les phrases impératives différent sur un point fondamental des phrases déclaratives: celles-ci peuvent et celles-là ne peuvent pas être soumises à une épreuve de vérité. […]<br/> Le modèle traditionnel du langage, tel qu'il a été élucidé en particulier par Bühler, se limitait à ces trois fonctions - émotive, conative et référentielle - les trois sommets de ce modèle triangulaire correspondant à la première personne, le destinateur, à la seconde personne, le destinataire, et à la « troisième personne » proprement dite - le « quelqu'un » ou le «quelque chose» dont on parle. […] Nous avons toutefois reconnu l'existence de trois autres facteurs constitutifs de la communication verbale; à ces trois facteurs correspondent trois fonctions linguistiques.<br/>Il y a des messages qui servent essentiellement à établir, prolonger ou interrompre la communication, à vérifier si le circuit fonctionne (« Allô, vous m'entendez ? »), à attirer l'attention de l'interlocuteur ou à s'assurer qu'elle ne se relâche pas (« Dites, vous m'écoutez ? » ou, en style shakespearien, « Prêtez-moi l'oreille ! » - et, à l'autre bout du fil, « Hm-hm ! »). Cette accentuation du contact - la fonction phatique, dans les termes de Malinowski - peut donner lieu à un échange profus de formules ritualisées, voire à des dialogues entiers dont l'unique objet est de prolonger la conversation. […] C'est aussi la première fonction verbale à être acquise par les enfants ; chez ceux-ci, la tendance à communiquer précède la capacité d'émettre ou de recevoir des messages porteurs d'information.<br/>Une distinction a été faite dans la logique moderne entre deux niveaux de langage, le “langage-objet”, parlant des objets, et le “métalangage” parlant du langage lui-même. Mais le métalangage n'est pas seulement un outil scientifique nécessaire à l'usage des logiciens et des linguistes; il joue aussi un rôle important dans le langage de tous les jours. Comme Monsieur Jourdain faisait de la prose sans le savoir, nous pratiquons le métalangage sans nous rendre compte du caractère métalinguistique de nos opérations. Chaque fois que le destinateur et/ou le destinataire jugent nécessaire de vérifier s'ils utilisent bien le même code, le discours est centré sur le code: il remplit une fonction métalinguistique (ou de glose). « Je ne vous suis pas, que voulez-vous dire ? » demande l'auditeur, ou, dans le style relevé: « Qu'est-ce à dire ? » Et le locuteur, par anticipation, s'enquiert: « Comprenez-vous ce que je veux dire ? » […]. <br/>Nous avons passé en revue tous les facteurs impliqués dans la communication linguistique sauf un, le message lui-même. La visée (<em>Einstellung</em>) du message en tant que tel, l'accent mis sur le message pour son propre compte, est ce qui caractérise la fonction poétique du langage. Cette fonction ne peut être étudiée avec profit si on perd de vue les problèmes généraux du langage, et, d'un autre côté, une analyse minutieuse du langage exige que l'on prenne sérieusement en considération la fonction poétique. Toute tentative de réduire la sphère de la fonction poétique à la poésie, ou de confiner la poésie à la fonction poétique, n'aboutirait qu'à une simplification excessive et trompeuse. La fonction poétique n'est pas la seule fonction de l'art du langage, elle en est seulement la fonction dominante, déterminante, cependant que dans les autres activités verbales elle ne joue qu'un rôle subsidiaire, accessoire. Cette fonction, qui met en évidence le côté palpable des signes, approfondit par là même la dichotomie fondamentale des signes et des objets. Aussi, traitant de la fonction poétique, la linguistique ne peut se limiter au domaine de la poésie. […] [L]'étude linguistique de la fonction poétique doit outrepasser les limites de la poésie, et, d'autre part, l'analyse linguistique de la poésie ne peut se limiter à la fonction poétique. 
Chomsky (Noam)	<i>La linguistique cartésienne, suivi de La nature formelle du langage</i>, Seuil	[L]'homme possède une faculté propre à son espèce, un type d'organisation intellectuelle unique qui ne peut être attribué à des organes périphériques, ni lié à l'intelligence générale, et qui se manifeste dans ce que nous pourrions appeler « l'aspect créateur » de l'utilisation ordinaire du langage; le propre de cette faculté est d'ouvrir des possibilités sans limite et de ne dépendre d'aucun stimulus. Ainsi, Descartes maintient-il que l'on dispose du langage pour exprimer librement sa pensée, ou pour répondre adéquatement à tout nouveau contexte. Le langage n'est pas déterminé par l'association fixe des paroles à des stimuli externes ou à des états physiologiques (identifiables de façon non circulaire).<br/>Présumant qu'il est impossible d'expliquer mécaniquement l'aspect créateur de l'utilisation normale du langage, Descartes en conclut, qu'outre le corps, il faut attribuer à autrui un esprit, substance dont l'essence est la pensée. Les arguments qu'il offre pour attribuer un esprit aux corps qui ressemblent au sien, montrent bien que la substance postulée joue le rôle de « principe créateur », à côté du « principe mécanique » qui rend compte des fonctions du corps. La raison humaine est, en fait, «un instrument universel qui peut servir en toutes sortes de rencontres », tandis que les organes d'un animal ou d'une machine « ont besoin de quelque particulière disposition pour chaque action particulière ».<br/>[…] Au niveau de la description la plus élémentaire, on peut dire qu'un langage associe son et sens d'une façon particulière; posséder une langue, c'est être, en principe, capable de comprendre ce qui est dit et de produire un signal doté de l'interprétation sémantique voulue. Mais outre qu'une telle caractérisation élémentaire de la maîtrise du langage reste obscure, elle présente une sérieuse ambiguïté. Il est bien évident que les phrases ont un sens intrinsèque déterminé par la règle linguistique, et qu'une personne qui possède une langue a, d'une certaine manière, intériorisé le système de règles qui détermine et la forme phonétique de la phrase, et son contenu sémantique intrinsèque; cette personne a développé ce que nous appellerons une compétence linguistique spécifique. Mais il est clair également que l'utilisation du langage telle qu'on l'observe - la performance effective - ne reflète pas seulement des relations intrinsèques entre le son et le sens établies par le système des règles linguistiques. La performance implique aussi bien de nombreux autres facteurs. Nous n'interprétons pas ce qui est dit en notre présence par la simple application des principes linguistiques qui déterminent les propriétés phonétiques et sémantiques d'un énoncé. Des considérations extra-linguistiques, portant sur le locuteur et sur la situation, jouent un rôle fondamental lorsqu'il s'agit de déterminer comment le discours est produit, identifié et compris. La performance linguistique, en outre, est régie par des principes de la structure cognitive (par exemple, par les limitations de la mémoire) qui ne sont pas, à proprement parler, des aspects du langage.<br/>Afin d'étudier une langue, il faut tenter de dissocier un ensemble de facteurs divers, qui interfèrent avec la compétence sous-jacente pour déterminer la performance effective; le terme technique de « compétence » désigne la capacité qu'a le locuteur-auditeur idéal d'associer son et sens en accord strict avec les règles de sa langue. La grammaire d'une langue, comme modèle de la compétence idéale, établit une certaine relation entre le son et le sens, entre les représentations phonétiques et sémantiques. Nous pouvons dire que la grammaire du langage <em>L</em> engendre un ensemble de couples (<em>s</em>, <em>l</em>), où <em>s</em> est la représentation phonétique d'un certain signal, et <em>l</em> l'interprétation sémantique affectée à ce signal par les règles du langage. Le but premier de l'étude d'une langue particulière est de découvrir cette grammaire. »
Saussure (Ferdinand de)	<i>Cours de linguistique générale</i>, Payot	Une partie d'échecs est comme une réalisation artificielle de ce que la langue nous présente sous une forme naturelle. Voyons la chose de plus près.<br>D'abord un état du jeu correspond bien à un état de la langue. La valeur respective des pièces dépend de leur position sur l'échiquier, de même que dans la langue chaque terme a sa valeur par son opposition avec tous les autres termes.<br>En second lieu, le système n'est jamais que momentané ; il varie d'une position à l'autre. Il est vrai que les valeurs dépendent aussi et surtout d'une convention immuable, la règle du jeu, qui existe avant le début de la partie et persiste après chaque coup. Cette règle admise une fois pour toutes existe aussi en matière de langue ; ce sont les principes constants de la sémiologie.<br>Enfin, pour passer d'un équilibre à l'autre, ou ‑ selon notre terminologie ‑ d'une synchronie à l'autre, le déplacement d'une pièce suffit ; il n'y a pas de remue‑ménage général. Nous avons là le pendant du fait diachronique avec toutes ses particularités. En effet :<br>a) Chaque coup d'échecs ne met en mouvement qu'une seule pièce ; de même dans la langue les changements ne portent que sur des éléments isolés.<br>b) Malgré cela le coup a un retentissement sur tout le système ; il est impossible au joueur de prévoir exactement les limites de cet effet. Les changements de valeurs qui en résulteront seront, selon l'occurrence, ou nuls, ou très graves, ou d'importance moyenne. Tel coup peut révolutionner l'ensemble de la partie et avoir des conséquences même pour les pièces momentanément hors de cause. Nous venons de voir qu'il en est exactement de même pour la langue.<br>c) Le déplacement d'une pièce est un fait absolument distinct de l'équilibre précédent et de l'équilibre subséquent. Le changement opéré n'appartient à aucun de ces deux états : or les états sont seuls importants.<br>Dans une partie d'échecs, n'importe quelle position donnée a pour caractère singulier d'être affranchie de ses antécédents ; il est totalement indifférent qu'on y soit arrivé par une voie ou par une autre ; celui qui a suivi toute la partie n'a pas le plus léger avantage sur le curieux qui vient inspecter l'état du jeu au moment critique; pour décrire cette position, il est parfaitement inutile de rappeler ce qui vient de se passer dix secondes auparavant.<br>Tout ceci s'applique également à la langue et consacre la distinction radicale du diachronique et du synchronique. La parole n'opère jamais que sur un état de langue, et les changements qui interviennent entre les états n'y ont eux‑mêmes aucune place.<br>Il n'y a qu'un point où la comparaison soit en défaut, le joueur d'échecs a l'intention d'opérer le déplacement et d'exercer une action sur le système; tandis que la langue ne prémédite rien, c'est spontanément et fortuitement que ses pièces à elles se déplacent ‑ ou plutôt se modifient. […] Pour que la partie d'échecs ressemblât en tout point au jeu de la langue, il faudrait supposer un joueur inconscient ou inintelligent. »
